,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
TRPS1,2131.306322580064,1.1292464170326495,0.24784142902537618,4.556326282790385,5.205605322206595e-06,0.001444683483600581
IL6ST,7385.33146715599,0.8018884327348653,0.17806966070758704,4.503228846219165,6.692874593589128e-06,0.0018274786128204895
CD22,110.24112287045155,2.0390756070493334,0.4537657974569806,4.493674090195501,7.000474093961133e-06,0.0018811273958201273
PDE2A,126.46693702596504,1.3444196541652766,0.30103143645525926,4.466044045087931,7.967921264585748e-06,0.0021076396732526894
OGN,799.5904239545287,1.7469802760604898,0.3918510581899468,4.458276274996441,8.262136983231127e-06,0.0021192381361987843
DPT,175.6949035938183,2.5875952974642296,0.580303117046893,4.459040838229949,8.232723562485281e-06,0.0021192381361987843
CCL19,59.35811534848979,2.1962136250502793,0.49371499819819165,4.448342936846847,8.653529131528515e-06,0.0021865014129499438
PDZRN3,788.4158633148536,1.2593554361741242,0.2836327184105579,4.440092254629134,8.992032235155681e-06,0.002225044437199173
NME1,1724.4034142124278,-0.9358641397942731,0.2108628874688182,-4.438259150428573,9.068938872156827e-06,0.002225044437199173
ADHFE1,55.242219311774875,1.6906915346310503,0.3817505487811877,4.428786127561334,9.476493722844894e-06,0.00229182231762916
FXYD6,342.5426343425317,1.5367917296900249,0.34904652129645364,4.402827806396588,1.0684897003149299e-05,0.0025476707234692183
RGS1,1341.0224362418353,1.4128039999566304,0.32275639449044125,4.377307542386962,1.2015437747502452e-05,0.002825129800381514
KCNB1,25.447839533599982,2.3439856696370542,0.5359918037100385,4.373174465378777,1.2245278655552175e-05,0.0028397304432855176
MDM1,449.6003620110656,0.5439495406979589,0.12448179268252348,4.369711658035322,1.2441070223283126e-05,0.002846146997431892
FIGN,86.09804860744775,1.5648884591010892,0.3583698516525582,4.36668556767509,1.2614611941224759e-05,0.0028473702073732524
ARHGAP10,1114.7068962777394,0.988433555935736,0.22676603512010468,4.358825409688098,1.3076237741716403e-05,0.0029127319569673287
PCDH9,141.35535781779402,1.7187096586218424,0.39532118475470596,4.3476285230913945,1.3761743033997527e-05,0.003025617504188885
ERMAP,286.6260433983174,0.6543118193673834,0.1506834890867721,4.342292731160436,1.4100348733820398e-05,0.0030603179963441733
CYP8B1,6.168497243824755,3.462691423853943,0.798941117316277,4.334100910321738,1.4635703371096494e-05,0.0031329541086346866
LRFN5,63.285378419200335,1.809888500496257,0.41783683447399234,4.33156761484347,1.4805146712196523e-05,0.0031329541086346866
KIAA0825,248.75621575513742,0.995809459732192,0.23079740975026306,4.314647468573061,1.5985779453782246e-05,0.0033410279058404893
KIT,833.4785509661731,1.476415188604417,0.3424252751097146,4.311641972489814,1.6204667365663816e-05,0.003345473339430765
PTN,83.06998492397672,1.4762751389023003,0.34284536835988094,4.305950364633979,1.6627033894002194e-05,0.0033509411522805134
OCIAD2,1469.079660029744,-0.726337965988955,0.16860201415119744,-4.308002900473039,1.6473522552133037e-05,0.0033509411522805134
AFF3,252.4839217098448,1.5489133201311536,0.36044991492407275,4.297166557682295,1.729952089662546e-05,0.0034053905727787492
ATP1A2,240.96889609793016,2.798095374007296,0.6510768077299341,4.2976425220293555,1.7262426565728485e-05,0.0034053905727787492
KLK6,140.59337260736683,-3.164373099508859,0.739211407447701,-4.280741703424994,1.8627145552959455e-05,0.0036245855984603516
CD5,114.63473620432896,1.3770796134967163,0.32218438988419945,4.274197188733044,1.9182721261689666e-05,0.0036902760027175494
PCSK2,7.001143458469139,3.8587497177531755,0.9037317059065366,4.269795662289451,1.9565213285343068e-05,0.003721567367500818
SRSF9,1445.095156068458,-0.42601577405264984,0.09999720267552585,-4.2602769142952885,2.041737827665411e-05,0.003798305459840411
GPRASP1,979.8256828812621,1.0263022426704838,0.24079057647286903,4.26221930153534,2.024066616214545e-05,0.003798305459840411
MAP2K5,971.6819687038717,0.5002672501630885,0.1175496282471473,4.255796106060667,2.08306476082702e-05,0.0038330655800044157
IRAG2,241.0805312060013,1.2542529532958395,0.29526364828021917,4.24790847299121,2.157755083617697e-05,0.0039019123550081396
PARVG,297.87885290555295,1.1176399803153647,0.2631602386736896,4.246994097391753,2.166576651726417e-05,0.0039019123550081396
IL11RA,343.87829186426245,1.022335269433531,0.2411902191266478,4.238709484718814,2.2480834940881216e-05,0.004006084786465032
PDE5A,2578.167921210026,1.1432216191691318,0.2699944945378604,4.234240483777057,2.293254388486193e-05,0.004044010785696121
ANK2,2234.668046628557,1.570491826099779,0.3721056969183576,4.22055302863142,2.4370371941229933e-05,0.004125660265930815
SARS2,492.247821658091,-0.7547242661191068,0.1787968476093538,-4.22112736443807,2.4308353459727428e-05,0.004125660265930815
PDE7B,140.4209783370237,1.5756974893312756,0.37295023082381906,4.224953784988089,2.3898981814601422e-05,0.004125660265930815
GCNT2,228.77847164404693,1.3556567853787624,0.32099219721708105,4.223332520640547,2.4071626332142337e-05,0.004125660265930815
PTBP2,927.4778835448142,0.7823367664388353,0.18558142077662906,4.215598539793903,2.4911658445234093e-05,0.004175539265538296
NIBAN1,793.512109867383,1.2073918487457722,0.28678990779618396,4.210022096048938,2.553457138742331e-05,0.004231642201013355
KCNT2,239.65058616273564,1.532907294589266,0.3642705421204911,4.2081560745096445,2.574630200864644e-05,0.004231642201013355
FBXO32,1248.3132126283672,1.2981814366342344,0.3091335728213171,4.199419120952607,2.6760059214134096e-05,0.004355971561885347
FXYD1,30.412161372900698,1.946625806307729,0.4648680507505091,4.18748030363667,2.8206849096106364e-05,0.00454774998426652
IL20RA,741.0116879080828,-0.983967376018041,0.23525544854474822,-4.182548723545841,2.8825921442793265e-05,0.004569429069780782
CD24,16889.237089346967,-1.4838224086188916,0.3548020240357458,-4.182113708769031,2.888114539940597e-05,0.004569429069780782
SETBP1,3541.5841993978256,1.1816092445324733,0.28295824494773586,4.175913816367937,2.967921794108072e-05,0.004652217412264403
DYRK1A,3636.3636438883054,0.4536264483048275,0.10875621582895457,4.171039281269815,3.032135832309849e-05,0.0047092685784562785
OR4D5,4.194102439148823,4.414749698456678,1.0589627233073602,4.168937774002563,3.0602251626592124e-05,0.004709686525332528
MAGI2,151.2676752047008,1.5656194984805194,0.3765231546408732,4.158096199883917,3.209108861951915e-05,0.004735468002548578
SHISA2,20.085752182415252,-1.5338116510399176,0.3686435971462453,-4.160689790663681,3.172878157323831e-05,0.004735468002548578
RASGRP2,209.65923068305497,1.384782242305929,0.33307679989485833,4.15754637592009,3.2168398623255153e-05,0.004735468002548578
PTGDS,194.88510648416712,1.9676909094770405,0.47300811063145715,4.159951732857623,3.18314856719445e-05,0.004735468002548578
BEST4,4.570026952401644,3.128096140631129,0.7511270552243278,4.16453663714311,3.119855277682458e-05,0.004735468002548578
HFM1,45.22007906715554,2.0804321351243797,0.5007621563274299,4.154531465361096,3.259547624379106e-05,0.004756972563199473
BNC2,2384.8124261208404,1.479970437034363,0.3567203083938522,4.148825850981096,3.341849093987299e-05,0.004835398573684699
PLPP3,462.2019609339698,0.7837988742429901,0.18912272803332011,4.1443928098631195,3.4071527964691646e-05,0.004888109295883601
ABRACL,453.8242204502493,-0.9229287069918618,0.2229620205410449,-4.139398740432389,3.482172567255791e-05,0.0049537562513506965
FAM227B,186.525375987857,0.8503883904733602,0.2056073207644619,4.135983034609657,3.534383043199201e-05,0.0049861308781932725
HECTD2,544.8694570093131,1.1154089148881308,0.270601524243426,4.1219609461059,3.756608974163189e-05,0.005143464059098852
EVA1C,162.26925778514806,1.0077889892818601,0.24439374088241486,4.123628476093983,3.729502805352684e-05,0.005143464059098852
PLCB4,14995.002686245216,-1.5269601521823821,0.37050467233316686,-4.121297965196245,3.767437789168041e-05,0.005143464059098852
LILRB5,119.14662869367483,1.3160466563458735,0.31898093631325025,4.125784667750397,3.6947285054421884e-05,0.005143464059098852
CNTN1,291.11253778057034,2.2504101733707595,0.5483611724418707,4.103883145755209,4.06272727645388e-05,0.005502232805047019
MMADHC,3873.874261036809,-0.5764186139472337,0.14119504134499827,-4.082428167847644,4.456758958715388e-05,0.005596685032379716
NBPF12,24615.798213400718,0.7124012339731997,0.17391042022987668,4.096368883655965,4.196810069791878e-05,0.005596685032379716
SORBS1,4014.1243729722164,1.1423428790544856,0.2790392774356498,4.093842592887036,4.2428240344437916e-05,0.005596685032379716
LRRK2,1895.6449205308443,1.1581622080591956,0.28376472202953124,4.081417167630395,4.4761930460161204e-05,0.005596685032379716
LMOD1,2001.1554037108094,1.7836547783323058,0.43712909015782603,4.080384532835174,4.4961259637523854e-05,0.005596685032379716
KCNN3,323.1467983806423,1.3676059009501655,0.33478897700678445,4.084978881853841,4.408082552289506e-05,0.005596685032379716
TXNIP,8658.401671055803,0.890261943948803,0.21737801340437043,4.0954553315045805,4.2133946249362785e-05,0.005596685032379716
ZBTB4,582.9347405520882,0.6836498942730147,0.16729982605975321,4.08637540381447,4.381646165159192e-05,0.005596685032379716
STARD9,2098.0144623811548,1.0487324934067752,0.2563283733556099,4.091363276245061,4.288447479517679e-05,0.005596685032379716
GADD45B,132.18109932192746,1.111684593063143,0.2719800344161616,4.0873757349487425,4.362802253238686e-05,0.005596685032379716
LMO3,210.71471673797336,1.7230257641936797,0.4216954744561947,4.085947961418461,4.389721705948819e-05,0.005596685032379716
NEXMIF,62.3375384507425,1.9885415849387493,0.4878878474114609,4.075817004848883,4.58530686416688e-05,0.005624975355324718
TFRC,11848.648379851747,-0.9394134919699609,0.23045634452891467,-4.076318635923236,4.5754311414292725e-05,0.005624975355324718
IGF2,602.7811863827309,-2.7222826782020944,0.668756363851877,-4.070664333603341,4.687925736230013e-05,0.005709488833714956
AHNAK,260269.08845279925,0.8136431343363569,0.20006423035817014,4.0669095763881,4.7640717883001374e-05,0.0057607836645809304
COL14A1,8579.123071558657,1.6282546906291853,0.4010376601220732,4.060104206007873,4.905081953415885e-05,0.005806862404851575
PTGS1,374.1000353609139,1.163330058960634,0.28643379409577263,4.061427397675222,4.877358672082203e-05,0.005806862404851575
EIF4G1,25676.112920043735,-0.4296426398048137,0.10577704524150187,-4.061775773977116,4.870084293337021e-05,0.005806862404851575
CCBE1,62.7748485629618,2.3301016513419968,0.5748233336924736,4.053596148183825,5.043625651693687e-05,0.00588851990741534
KLHDC1,173.81628112185166,1.1049260312025455,0.2725201106779264,4.0544752035140075,5.024697987946709e-05,0.00588851990741534
SSBP2,385.8882895770468,1.1389736966562172,0.28122196378860287,4.050087984992502,5.1198379271748393e-05,0.005936557278708415
SLC1A2,21.249806154642055,2.373530053610566,0.5865056535323384,4.0469005529879265,5.1900277469242726e-05,0.005936620251870338
DACT3,90.0681580437354,1.3389029068077687,0.33077328424614266,4.047796392804908,5.1702090429208745e-05,0.005936620251870338
PHLDA2,177.70215417087678,-1.0633538490428245,0.26292877668187165,-4.044265760721277,5.248735474324367e-05,0.005963479385559544
DMAP1,361.85092646837813,0.5895665072811259,0.1460440939257245,4.036907562869124,5.4160396300421214e-05,0.006112542326465538
ABCA10,388.3507837966441,1.3826678331435605,0.34309176928301316,4.030023325925405,5.5771318208906265e-05,0.006252666529526981
RNASEH2A,1184.1744213038553,-0.8757729957345511,0.2174698801471333,-4.027100190343742,5.646897451079854e-05,0.006289232036140188
TMED8,205.20844631962194,0.5175343488872384,0.12889308745958508,4.015221910558339,5.938988831166306e-05,0.006334648523151064
EML5,204.61005151580773,1.32844371267355,0.3308866000788443,4.014800576260888,5.949607863317498e-05,0.006334648523151064
DPYD,2210.312107340107,1.027085442569674,0.25530651001726606,4.022950462564442,5.7473588251972575e-05,0.006334648523151064
DTYMK,244.1870288670767,-0.7199340654260675,0.17912400547641724,-4.019193650294133,5.839765904227138e-05,0.006334648523151064
DISP2,68.29827748494715,1.376007247354049,0.3424330198293776,4.018325242231795,5.861325635634067e-05,0.006334648523151064
ZNF208,1331.8234037867787,1.3783573907262503,0.3428744891441368,4.0200056707829885,5.819674057311357e-05,0.006334648523151064
BRCA1,6768.5473506533945,-0.8895398529610399,0.22140222527293596,-4.01775479837409,5.8755288881931284e-05,0.006334648523151064
FZD7,396.03354593674425,1.0198202866022803,0.25461155467408203,4.005396722500324,6.191348081434234e-05,0.006537756334482793
XRCC4,388.82137134986414,-0.5571952700707431,0.13914588799975453,-4.00439623535067,6.217607477415853e-05,0.006537756334482793
FKBP5,1243.1730713315123,0.8320055650728159,0.20803651952352945,3.999324575215814,6.352351258792163e-05,0.006629822284351084
IL1RL1,136.35957141679668,1.6231099382643412,0.4059635145555911,3.9981670275003958,6.383490060542422e-05,0.006629822284351084
WSB1,5238.071747044644,0.5563270014192996,0.1392207000612222,3.9960077860164134,6.441961601020938e-05,0.006649754142907527
PPFIA2,230.53321864600744,1.4250266356877745,0.35696509505890706,3.9920615640378343,6.550136135393108e-05,0.006720439674913328
TLR2,467.38671281191546,1.0120990566255217,0.25413641767700385,3.9825030425661185,6.819325153466711e-05,0.00695447924837578
PRF1,141.7425897911904,1.153638787650849,0.2898683554474971,3.9798714346375204,6.895254823838913e-05,0.006989806521722693
HAND2,181.97510939245277,2.115529713925989,0.5317888615946376,3.9781384431074773,6.945692827906311e-05,0.006999025826406305
ATP2B4,4844.806831316198,1.0294201592100978,0.2589345385773743,3.9756000295128207,7.020202798173132e-05,0.007021242215564854
RGL1,1050.0094527915103,0.8604523263411361,0.21648948077997038,3.974568756140438,7.050689211684241e-05,0.007021242215564854
ITGA10,114.07128978808774,1.4177203631217201,0.35685075378449943,3.97286638205583,7.101288830148321e-05,0.007030275941846837
DCLK1,123.05505354814689,1.7336452163475378,0.43713068303172026,3.965965519335865,7.309943029469771e-05,0.007153180667392703
PCTP,250.12960391916945,-0.7276187303904132,0.18341587338544346,-3.9670434022978065,7.276974452206872e-05,0.007153180667392703
ERICH6B,28.127376786493596,-1.7489775771309621,0.4411505922376467,-3.964581727658188,7.35247538770224e-05,0.007153451484966162
MMP23B,74.17106612785794,1.5177422231154283,0.38347042028598294,3.9579121174027785,7.560776393676379e-05,0.007314079061059853
RNF144B,145.1215270823184,0.8532016798939389,0.21570231042558563,3.955459161334676,7.638779684652762e-05,0.00732210250181142
NCAM1,281.2776803414199,1.458216191285245,0.3687080855285693,3.9549341295154625,7.655574120270668e-05,0.00732210250181142
TSPYL2,2209.738930766978,1.0762913618696497,0.2722827023791464,3.952845158598957,7.722741430522764e-05,0.0073448477346808915
MRPL48,926.6688116908994,-0.660484511163164,0.16716733252282653,-3.95103816753776,7.781291232725639e-05,0.00735918878652583
ATR,5860.485151118063,-0.4886153007165456,0.12375040464829186,-3.94839355964312,7.867738402718708e-05,0.007399607967756945
VSIG1,28.642370288548186,-2.4455444692482633,0.6196851388712249,-3.946430720773611,7.932486025039413e-05,0.007419284857342111
C1QTNF7,70.58612615194183,1.4579065761151484,0.37043921330824153,3.935616219177174,8.298349375028836e-05,0.007634932422275173
TUBB1,151.26472150445142,-1.1878623885825406,0.3017961446861691,-3.9359760205610694,8.285924686162661e-05,0.007634932422275173
SCARA3,153.04533207140625,1.2992672587658336,0.33001977488151407,3.9369375948223264,8.252805753943537e-05,0.007634932422275173
BMP3,27.243009030594617,2.073418866262252,0.5275704105892435,3.9301272866051185,8.490090463976156e-05,0.007703766375877823
CDH23,279.23781381658716,1.4430726651202905,0.3672339614132311,3.9295730154338004,8.509683456135347e-05,0.007703766375877823
JPT1,1690.5606237046,-0.7727475792910998,0.19662720565104247,-3.9300135336434963,8.49410804995948e-05,0.007703766375877823
ICA1L,177.3742963037019,0.8987266682126488,0.2288373669425736,3.9273597674202527,8.588346549327548e-05,0.0077298661122484
FLRT2,306.74684891871203,1.375805627563986,0.35041657760136713,3.9262001728956397,8.629834575077959e-05,0.0077298661122484
ZNF333,515.4452749307177,0.6552235859314015,0.16704068829972443,3.922538829316369,8.762076676393406e-05,0.007807010318666524
DEPP1,75.23714116606251,1.2415044267037025,0.31670403424940113,3.9200777143433254,8.852041878082028e-05,0.00784587523319637
FOSB,466.69102599110795,2.495292171325271,0.637149225182924,3.916338704812642,8.990391701632896e-05,0.007906642733463013
DPM1,9724.98596386682,-0.7845089084313435,0.2003492984295706,-3.9157057927364005,9.014011740553853e-05,0.007906642733463013
TMEM92,61.07602042817435,-1.1899327080952438,0.3041817322684409,-3.911913773458053,9.156760741511125e-05,0.007950487034370637
DBH,4.016795030138905,3.2725854991538643,0.8365754844504445,3.9118830995910203,9.15792410480403e-05,0.007950487034370637
SPI1,334.39432242133614,0.8250323171402757,0.21104205344693283,3.9093266183923507,9.255375583925289e-05,0.00799409455409547
SNRPF,3453.389288449188,-0.8239019573638783,0.2110947325924889,-3.902996286290064,9.500916101046315e-05,0.0081232832663946
FABP4,79.64628073637583,2.232546555121409,0.5719862997222445,3.9031469044023073,9.495003165106732e-05,0.0081232832663946
NR4A3,202.63703872983092,1.321757360756717,0.33892394121143554,3.89986424692302,9.62466384984662e-05,0.008147018952870252
TNS2,1263.5227953334104,0.8414387505577228,0.21576140150227288,3.899857642280187,9.624926401878731e-05,0.008147018952870252
PDZRN4,175.9504803684041,2.250940265691511,0.5777391707133753,3.8961184904809483,9.774658201692156e-05,0.008162625133498056
SLITRK3,31.5133078089247,3.160650025052036,0.8114193415789722,3.895211591704981,9.811304305102255e-05,0.008162625133498056
TSHZ1,438.9902734444464,0.7008312151932982,0.17981308729419204,3.897553986416288,9.716916515056104e-05,0.008162625133498056
LILRB2,446.3906855741229,0.9487121119028289,0.24359701971961484,3.8945965471778594,9.836230889205525e-05,0.008162625133498056
CHMP4B,10154.856150878044,-0.613987900295684,0.15799269822885917,-3.8861789638296846,0.0001018344449628665,0.008328286564137038
ACAD9,3262.308791527609,-0.47269601935320554,0.12158366940902594,-3.8878249163790595,0.00010114654183138625,0.008328286564137038
GTF2IRD2B,6708.160084838271,0.6881367717341988,0.17704529288973653,3.886783774380091,0.00010158116113877798,0.008328286564137038
GPLD1,66.23328080121783,0.9218205529241993,0.2378710098421998,3.875295915781085,0.00010649520311013596,0.00862502817217649
CIAO2B,662.6881006109554,-0.5775699964283292,0.1489993440345813,-3.876325766201232,0.00010604568391516829,0.00862502817217649
ELF4,2153.7225379600063,-0.5633814942263864,0.14542014293740557,-3.8741640796549586,0.00010699131172290524,0.00862502817217649
GOLGA8R,1524.4153458957012,1.0408657395677399,0.26874947073232675,3.8729964257471505,0.00010750540490777216,0.008625398102766232
ST8SIA1,64.36946484222375,1.3255217513901807,0.3424372041043576,3.8708462033413533,0.00010845820569959055,0.00866079700136023
DNAJC19,3426.96082531955,-0.639040747811457,0.1652925379987766,-3.8661197628666506,0.00011058065129520615,0.008788825567026032
STON1,71.2999315678575,1.4143049549759854,0.36611225493795174,3.86303636630705,0.00011198632881398908,0.008858955890149631
SLC2A4,196.67427713886326,1.4132380795461832,0.3660614525092699,3.8606580120871787,0.00011308208432919181,0.008904030723762271
SYNPO2,6650.388716483884,1.80765798191806,0.4685425347269867,3.8580445700012223,0.00011429780840451975,0.008918910232361618
NIBAN3,18.582100254252452,2.6587402756701577,0.6891522170377363,3.857986972890448,0.00011432473982057246,0.008918910232361618
EDIL3,1104.426180477665,0.9643905834557849,0.25005216252783047,3.856757620916194,0.00011490099278647876,0.008922747279276602
SPEG,444.7550405440288,1.8575228654399036,0.4818819196280325,3.8547262094285184,0.00011585921489481415,0.008956076022622415
ZFYVE26,3739.854725927739,0.40723428323223326,0.10569405525195298,3.8529535295194237,0.00011670154553688741,0.008959652582990162
NFASC,1209.8276145090435,1.2109944245192428,0.31434774705369745,3.8524037021724813,0.00011696398020206896,0.008959652582990162
ATP1B2,63.137457801067896,1.5493905385340143,0.40237834594196936,3.8505813102513873,0.00011783779961901974,0.008985928422299031
JPH4,10.157579510610953,1.8582980077700948,0.4828789294865605,3.84837253045189,0.00011890514081372751,0.009026659770563198
PCDHGC3,691.489744958443,0.9072869395370052,0.23608091268166634,3.843118569947242,0.00012148074088007502,0.009181015456958885
ZFP36,1587.3022337120062,0.9952944868152158,0.259216470904562,3.8396267156251116,0.00012322151853965416,0.00923016410335312
PTCHD1,135.4237838014191,1.781807092829424,0.46396087782595075,3.8404252987422085,0.00012282134292897882,0.00923016410335312
GPC6,696.7240727168021,1.1980304833094686,0.31231955923276217,3.835912442539705,0.00012509897353832152,0.009294756802442362
ACTL6A,2875.8123877825865,-0.5964930984265657,0.15550887408773978,-3.8357495797314947,0.00012518190979720354,0.009294756802442362
