,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ZNF672,1551.5606390910766,0.3000739538998993,0.1736799668691843,1.7277407366499264,0.08403471659773763,0.2748500226590225
ZNF692,599.7958674227812,0.1759077294698739,0.15709021432328485,1.119787952595592,0.2628041343348184,0.5063114705604261
NAIF1,21.164084899560066,-0.04446604708307495,0.22582870325646393,-0.19690166237449797,0.8439044927602023,0.9244903511187424
RBKS,69.83306998503635,-0.1648111010335101,0.20845144886704403,-0.7906450251570621,0.4291511647469539,0.6592603296731028
GRIK1,87.30750621650718,0.013949501165030354,0.2745025275858917,0.050817386957085715,0.9594710359890269,0.9820865035569366
MUC7,23.577040234898927,-1.0911344966081342,0.9982341668979159,-1.0930646663787442,0.2743654082362712,0.5182117590128121
OPRPN,1.0693947528748597,0.48560362796973316,1.4473706591707298,0.3355074423354412,0.7372423315655108,
SMR3B,1.3515756076968004,-0.1306851927464214,1.5872121069793654,-0.08233631294252747,0.9343792788859765,
TMEM126A,551.9913565527198,-0.21610888613948134,0.16391436526297273,-1.3184255436841756,0.1873612345529716,0.42055666132952213
TMEM126B,1122.1107075806372,-0.24593912776034232,0.13133172190942016,-1.8726559294636158,0.061115912709157734,0.233025064471471
TRIM8,739.0515056132048,0.2515347111818633,0.1470307833458575,1.7107622326284107,0.08712501414411221,0.2803534241485793
NETO2,828.303198992268,-0.1081969602931461,0.39749344025150934,-0.27219810275280454,0.785469700566956,0.892131268762026
CLDN20,365.0559035445226,-0.5100740320085858,0.1762426697036108,-2.8941574300161412,0.0038017749775388103,0.05128306660936615
CDC42BPG,421.88266068925157,-0.20265789410073956,0.21715155861847932,-0.933255535396805,0.350688047006978,0.5896879447459215
SCAND1,52.54996841147613,-0.006751825001086413,0.1734950544865732,-0.03891652716595986,0.9689569397774617,0.9859587722513963
JUNB,545.9558804350596,0.02189656541265672,0.25364477727614965,0.08632768097100364,0.9312059343770629,0.9689830513903313
FAM241B,30.843409351116083,-0.11191477719671898,0.2841455292354603,-0.39386429023832914,0.6936812359975912,0.8390489885826824
TMEM37,254.964470134989,0.37243020955244655,0.29633724587794585,1.256778264402989,0.20883393875857736,0.4448099835485601
UGT2B7,198.79134694593233,1.1339237305762502,0.4815134900924034,2.354915810060997,0.01852690269970238,0.12137845812819723
LRG1,82.09201888421163,-0.24005942702502045,0.3619481667039886,-0.6632425554495149,0.5071752206308058,0.7188705975094298
SHCBP1,465.79697716965757,-0.6786268370967159,0.21607906841005964,-3.140641257342269,0.0016857838927551323,0.03291653462566509
SOSTDC1,83.57611491737853,-0.6406385046141608,0.5228558838594144,-1.2252678498812033,0.22047431759638259,0.45841436042608213
NPTX1,18.986786444822922,1.5390196461044552,0.7230394736186122,2.1285416664765044,0.03329219915848317,0.16552746822752146
FAM98B,1207.3905088406198,0.0847981589711301,0.13367556270300346,0.6343579728146141,0.5258472305350653,0.7319366912155454
ZNF439,957.7746077404078,0.3742727410689819,0.2655293742702031,1.4095342261008055,0.15867726039668573,0.38356861294470423
ZNF440,2829.072437391302,-0.02278502724648705,0.17337880626320706,-0.13141760367121808,0.8954449637163165,0.9514208115705468
GAA,1381.9526626061001,0.2500035762228444,0.17551782815120506,1.4243771066234445,0.15433733767424646,0.3783713317052062
CANT1,2098.1489047240575,-0.4268177427911047,0.18799774937787578,-2.270334321573182,0.023187306139459494,0.1362505746736931
KCNK3,4.842275396180083,2.2805811629585273,0.9300115125794406,2.452207453468188,0.014198277869460665,0.10502695074711428
ZDHHC16,567.2954642053031,-0.06484673293743784,0.0937717635814762,-0.6915379476796761,0.4892275418401377,0.7056430992427104
CHST11,453.76377357431727,0.6565747010711905,0.2367430069658949,2.7733647108984147,0.005547990371475294,0.06253124434001682
EXOSC1,491.84981620809884,-0.1224787328386181,0.10990984970546197,-1.1143562944252803,0.26512636530075906,0.5080738327118576
PGAM1,3444.4562401061025,-0.03906957543700899,0.1296961149542251,-0.3012393659655741,0.7632319734326396,0.8801240255642453
CHD7,26001.268626780708,0.037479638144413574,0.18322211074258002,0.20455848910654137,0.8379170904048928,0.9215845456901718
ESCO2,580.1556981604724,-0.5618898302549338,0.27588315389403956,-2.036694964241067,0.04168061948747729,0.1876051822008561
KRT19,7538.6159867019915,-0.6654882601563329,0.30026834097087235,-2.216311776341712,0.026670157063158475,0.1466522469553491
KRT15,150.13503699303996,-0.45064478750161846,0.35506404882726317,-1.2691929498073595,0.20437225496957856,0.4397887256107786
KRT38,5.243726503133414,-0.9793811678416237,1.4360319048627976,-0.6820051591647586,0.49523568860417055,0.7105483823179294
CLCN5,1150.966658066695,-0.15590679489364836,0.20488700641258334,-0.7609403720785349,0.4466926832417836,0.6730932071466662
TPPP,30.02443446596062,0.2664939791095273,0.36306191300288826,0.7340179995895281,0.4629377679878076,0.6853587478283917
KCND3,314.5613790488977,1.0422326420765105,0.3709802628763082,2.8094018641202223,0.004963364854252366,0.05946553688438663
APLN,186.74736882668014,-1.24016790823764,0.40872554756542157,-3.034231443629385,0.002411493503725499,0.03975089924495519
KRT13,7.554860886565732,-0.6341047144969874,0.8779675685441211,-0.722241614856553,0.4701459419656159,0.6904386232054486
KRT9,7.335258061901882,-0.5629946471830927,0.7356145532737883,-0.7653391911260241,0.4440695926070639,0.671038299449774
PDE7B,140.4209783370237,1.5756974893312756,0.37295023082381906,4.224953784988089,2.3898981814601422e-05,0.004125660265930815
MRPL36,90.74153013890327,-0.3564003670341127,0.18772901452675284,-1.8984831296992872,0.057632468045406796,0.2251176860961448
ZNF581,73.94898558768624,0.4818258036819322,0.21258346309778697,2.266525329208206,0.02341923812877591,0.13698581609789537
NAT1,135.46710382747034,-0.18867601735739956,0.21135249415174595,-0.8927077871242662,0.37201367910835237,0.6100290529239224
KRT20,4328.636280183584,-0.25057954341357574,0.34548283043029004,-0.7253024502013178,0.46826650292222594,0.6893040492977544
GLOD5,8.41737787140293,-0.5322011824290942,0.4592048771830174,-1.1589623910222189,0.24647151536806533,0.4883035647361554
KSR2,50.82226551704296,0.5566069851698546,0.3719320862659383,1.496528548418569,0.13451597413833336,0.35264272529246077
ZNF524,32.07039999830302,0.2160882911976851,0.1811022639203088,1.1931838206769816,0.23279738967371622,0.4730040134623849
MCC,299.7478609989453,0.7541203145059181,0.29589401084569183,2.54861635201934,0.010815120321775437,0.08983675031478867
ZBTB26,350.4980440378636,-0.022975272316278404,0.13082696474444555,-0.17561572540613307,0.8605958472733913,0.9325967928876738
CDK5R2,2.874635294050832,1.185178350726947,0.8663015100568994,1.3680899051521953,0.1712839361539955,0.39995389726220554
DSEL,169.03027371607868,0.86025114853868,0.2984996052912362,2.8819172062199594,0.003952635774422047,0.05264686941399751
POLR1C,1712.7667860376125,0.034488891430320835,0.15577186001429932,0.2214064300648068,0.8247759861964103,0.9148026384275064
ASXL1,15036.82099775985,-0.19042042044528193,0.12255994147942745,-1.553692161947102,0.12025786360052691,0.3311933256699724
OR1L6,30.244145995990106,0.3458102411520428,0.4422886484382685,0.7818655133318633,0.4342936144006223,0.6631929098131097
DLK2,21.655472978095283,-0.49777481076570573,0.3312740639755596,-1.502607251506505,0.1329403523322379,0.3501162452757398
ZNF562,2152.9213024809187,0.0083850721888292,0.16363930518012812,0.05124118670388646,0.9591333326907535,0.9820471869554714
ZNF318,4261.663179202549,-0.2888303060003397,0.17538731317507691,-1.6468141325137957,0.09959625560176508,0.2993723386154618
ZNF561,1824.027982473497,0.16345648718042427,0.1498550837600273,1.0907637103735353,0.275376868490939,0.5190219334984532
WIPF2,808.0660547006275,0.05530852411374056,0.1676672901671147,0.329870686516221,0.7414976736465624,0.8678407825065907
HOPX,41.78872638135287,-0.550454208962152,0.4528135362701983,-1.215631081827224,0.22412548838577495,0.46231514474019547
SPACA5B,15.40724438267355,0.5412094882958743,1.4961789508066916,0.36172777862171607,0.7175554664562862,0.8527998205472248
OR1L3,4.176719442352474,1.157369275885028,0.49888606974643107,2.3199069809130655,0.020345909859478793,0.12719198966437092
LRRC8C,498.01509334308747,0.32562762457757755,0.18812762660490165,1.7308867945346915,0.08347195735648338,0.2740152736257334
SPACA5,45.249396420365485,0.16981789064995034,0.49459738358056893,0.3433457116585966,0.7313383955948445,0.8614813500501615
RSL1D1,8434.584413512752,-0.15433609031547224,0.1419842665755114,-1.086994313087442,0.27703932298933887,0.5205325969907344
LRRC8D,2195.365892870067,-0.12413200246135901,0.11450409853537633,-1.084083487395939,0.2783277835502158,0.521564207186363
MROH2B,1.09371710129989,1.8561093919231484,1.642564117916705,1.130007268317347,0.25847316183371183,
OR1L8,9.986224468010457,0.08345521567003256,0.5192336183635354,0.16072768156472172,0.8723078861449594,0.9389421187761503
PPID,2307.9381885339817,-0.21029295198529807,0.16393152937081443,-1.2828096754323188,0.19955876354864932,0.4350645309181754
OR1N2,9.921830288460537,-0.6670203040180082,0.7017575822256364,-0.950499604012174,0.341858455013598,0.581873124561814
COL24A1,385.93705079694143,1.0571740394420037,0.3416376826138486,3.094430425103083,0.0019719117839959374,0.03566494859060077
ETFDH,958.8415540665221,0.4582161236021717,0.16549566014851308,2.768750088014248,0.005627178028901257,0.06300913196961963
OR1N1,9.327411130953303,-1.0018179149696615,0.6874574931064591,-1.457279795500783,0.1450391617016383,0.36641814183659677
RXFP1,36.88769018426675,0.7114588348657683,0.4367862475946853,1.6288489822737382,0.10334499248019088,0.3049019480127486
LPAR3,33.3345021173314,-1.108206747139691,0.6509821511958005,-1.7023611862537347,0.08868768134189092,0.2829081887011252
PTGER4,204.6030218428673,0.21854193261043844,0.24502378657917603,0.8919212932815389,0.3724351205825466,0.610335814963778
TBCA,5518.0272130842495,-0.25688805074192467,0.14381731884850385,-1.7862108179928506,0.07406513015713843,0.2577283840555389
MAP6,133.65740444240112,0.9428271970554125,0.38591982892641236,2.443064922780094,0.014563117205439348,0.1063266751749274
ECEL1,16.246283379229215,-0.08512382180606534,0.6511326809290052,-0.13073191424613292,0.8959873850804395,0.9516494060519893
BCL2L1,709.8048733302895,-0.1594407971597116,0.17765765458230673,-0.8974608920430419,0.3694730326893524,0.607557937872564
FGG,16.613356263062148,-2.5136464308067272,0.969392486771716,-2.5930120824205134,0.009513942813437912,0.08327318970802561
FGA,67.33648404408432,-1.2194337744208754,0.7599297138435344,-1.6046665266624258,0.10856721221276211,0.3133935347573933
OR2AT4,1.4896704588609437,0.36644749502916585,1.1380214559810695,0.32200402997960836,0.7474496415066609,
FGB,46.86064421016421,-2.1408873074440598,0.8034424572001662,-2.6646429850180153,0.007707009476212913,0.07374969038070371
PLRG1,2069.215884237435,0.035162134933063395,0.10454500931947384,0.3363348969209347,0.736618337205359,0.8645460226393179
RAB4B-EGLN2,35.420294323179654,0.05671478310022145,0.4539816233546257,0.12492748645008246,0.9005809577916427,0.9538247644178379
ZNF584,131.42804514639352,0.055421578023699465,0.16353956423829044,0.3388878910240076,0.734694186826808,0.8628859365055523
DSCAM,5.9648066489309866,0.5534557103148041,0.9791131638018927,0.5652622503467707,0.5718954010335,0.7631174600929961
DNAI2,2.027712465945622,0.2790434796117794,1.0977660172520984,0.2541921276724109,0.7993471321239659,
NMUR1,13.074157884591466,0.43487512713682697,0.4169673301763216,1.042947721954458,0.2969725057169973,0.5389576311465243
CLSTN1,4510.531811648766,0.15144476243654098,0.12308234637331615,1.230434476583668,0.2185344495127266,0.4560613530326614
CXXC5,201.62501969701975,-0.551832909799702,0.15694998739030663,-3.5159793191151523,0.000438135110980364,0.016667841109632767
ZNF274,619.6090449382173,0.19357574566079672,0.1845302404304149,1.0490190941565094,0.29416933047589067,0.535989843010347
PIK3CD,405.29620883491333,0.675005976252035,0.22858366723381976,2.9529930306068928,0.003147090681386082,0.04648961443733419
SLC25A33,449.78937270200294,-0.14899413570678768,0.21448945727252666,-0.6946454972725222,0.4872774921122155,0.7048723117121846
ENC1,2046.379276748524,-0.12857875919860984,0.1614622498546608,-0.796339449712544,0.4258347618542805,0.65613513092119
