,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
SBK3,1.0175422410998822,0.23433215543439118,1.3121124810913025,0.17859151468439186,0.8582584576730443,0.9999760324314529
HLA-DPA1,2480.861727380179,-0.1436098824525361,0.33597997227191606,-0.4274358423254747,0.6690619058571066,0.9999760324314529
USP17L10,0.8867851436759198,0.587901228551854,2.585254796904309,0.22740552662578217,0.8201084232311782,0.9999760324314529
RPS18,32052.1814951955,0.27813052459232934,0.17456587409997307,1.5932697385804357,0.11109969230446104,0.9999760324314529
TSPAN19,0.2605535896941963,-0.8637362976610476,3.826361106452592,-0.2257330852031932,0.8214090238862819,0.9999760324314529
AKAIN1,0.20806240393805733,1.9131080316589497,3.803606939360389,0.5029720636645637,0.6149839135541424,0.9999760324314529
CYP21A2,140.5454511254117,-0.3998921785882263,0.5475768008648783,-0.7302942307939465,0.4652103539268496,0.9999760324314529
OR5K2,10.451218319922475,-1.284807867613697,0.7456415944385929,-1.7230903924841428,0.0848721799494454,0.9999760324314529
PRH1,105.81757850780782,0.08713842431289372,0.45094454568930437,0.19323534378200705,0.8467746599961687,0.9999760324314529
PSG1,17.8681700967938,1.2760849969640444,1.1896311377638145,1.0726728281194287,0.283417935833834,0.9999760324314529
TAPBP,2616.8452814692364,-0.2569467018800703,0.13792663485245843,-1.8629230108813204,0.06247309882782479,0.9999760324314529
PPP1R2B,43.1636925426501,0.27081613157043555,0.3659248990581117,0.7400866469254059,0.4592474205178706,0.9999760324314529
MAGEB6B,0.6001612704357884,-0.061469094384180696,4.751155312061163,-0.01293771521805166,0.9896774847477218,0.9999760324314529
SCAND3,203.76007788177805,0.3657276128562766,0.5299954333856892,0.6900580454438154,0.4901576854294565,0.9999760324314529
TMEM253,16.141919752803787,-0.16765601153425458,0.5081509457083361,-0.3299334832498458,0.741450222816696,0.9999760324314529
TMA7,1403.751867204754,0.12335355661137791,0.1763214560942989,0.6995947024473693,0.4841804518575128,0.9999760324314529
TEX50,4.953744038200554,-2.5204639858635285,1.1552447708085916,-2.1817575370623645,0.029127432000866763,0.9834725437173693
MCTS1,1141.2975087171685,-0.028383918834077607,0.2064728399272341,-0.13747047235888638,0.8906589307782485,0.9999760324314529
DYTN,0.12070837011114754,-0.6443836747720869,4.763609563535059,-0.1352721431464026,0.8923967091610083,0.9999760324314529
ASCL5,0.11139493510600791,-0.061491899622976944,3.7356107460071746,-0.01646100298022294,0.9868666129832969,0.9999760324314529
TMEM114,0.7970665764658543,1.7172267466162872,3.0684157720673966,0.5596460434888447,0.5757208923772452,0.9999760324314529
KRTAP25-1,0.007081209671158384,0.3659725625675407,4.762915001818125,0.0768379369415242,0.9387524706204087,0.9999760324314529
OR52I1,32.816663607918656,-0.8314603587714806,0.5556363360722798,-1.4964110602430443,0.1345465691018704,0.9999760324314529
OR5K1,3.8976277917000934,-0.43479243026643,1.250919852290006,-0.3475781677542921,0.7281570047429804,0.9999760324314529
SMIM26,1257.6875204311532,-0.523973825591229,0.21763355783163135,-2.407596653805535,0.01605791101166946,0.8384565939520776
USP17L13,1.6870684254453778,-1.8555693323421667,2.7031520000439158,-0.6864465380829569,0.4924315662616088,0.9999760324314529
PRAMEF6,0.29568417608731873,-0.12513353660305143,4.679250184767305,-0.026742219727940067,0.9786653386885221,0.9999760324314529
AJM1,131.20154447421208,-0.4076153282874168,0.2741252862689913,-1.4869672690006261,0.13702345586036216,0.9999760324314529
OR5H8,3.3115190590542682,-0.15958010676577603,1.2736324790903097,-0.12529525540975203,0.9002898082196401,0.9999760324314529
KANTR,60.46382457450632,-0.003988266372226824,0.2661584544165698,-0.014984556402573295,0.9880445012060818,0.9999760324314529
HLA-DQB2,110.01489380340286,-0.04258006723807743,0.5498268901959401,-0.07744267877277393,0.9382713899546088,0.9999760324314529
GOLGA8N,1424.520819269262,-0.5165837213463553,0.38598582358682243,-1.3383489490518987,0.18078271225976994,0.9999760324314529
TNF,18.55414971811975,0.21733518068450677,0.42065678239667614,0.5166567847693975,0.6053957683429705,0.9999760324314529
PET117,180.96778165889663,-0.1597743394056885,0.31707970519046735,-0.5038933012433365,0.6143363581549757,0.9999760324314529
LYRM9,30.556223187381818,0.3014931415717136,0.317270478228146,0.9502716522995022,0.34197423897419743,0.9999760324314529
DEFB130A,0.011871507150266487,0.10367154806997693,4.782136442800343,0.021678918891170015,0.9827040801089516,0.9999760324314529
NPIPA9,21576.21796221673,0.43787815622296616,0.2746557969670817,1.594279680451992,0.11087340671861325,0.9999760324314529
PHGR1,1939.0633358945336,-0.042271587760001096,0.3750519131351939,-0.11270863120424499,0.9102615581456802,0.9999760324314529
DEFB130B,0.011871507150266487,0.10367154806997693,4.782136442800343,0.021678918891170015,0.9827040801089516,0.9999760324314529
ERVH48-1,81.92684768258616,0.08834062840275705,0.35459796211513356,0.24912897941041734,0.803261013675469,0.9999760324314529
RAB6D,101.0139926737858,0.04045055015589368,0.5328684108305259,0.07591095537610809,0.9394899408810397,0.9999760324314529
FAM90A11,2.185001459790759,0.7078752755993916,2.671620256496369,0.26496103773659707,0.7910394767436228,0.9999760324314529
FAM90A3,1.4863125953192085,-2.6449749784412777,3.005132194457307,-0.8801526213454749,0.37877663585805554,0.9999760324314529
USP17L11,48.683665195155584,2.013576994477755,1.20317776234923,1.673549044445605,0.09421926006565885,0.9999760324314529
RNF224,2.4561597012836898,0.3133093504578587,0.7851388761643123,0.3990495948799381,0.6898566614035537,0.9999760324314529
NPIPB7,261.652723983918,-0.7360384111909885,0.5369993053592842,-1.3706505834277296,0.17048390640977684,0.9999760324314529
GPX1,693.651090538826,0.23942458606734815,0.15750356073800653,1.520121735314988,0.12848038282016172,0.9999760324314529
FAM90A20,69.35532721167674,-0.4037344477790783,0.84082466863512,-0.48016484629839146,0.6311101812277369,0.9999760324314529
AK4P3,8.193813776331542,-2.485067121268419,1.1647097143694798,-2.133636468047938,0.03287255035868297,0.9834725437173693
OR5H15,0.42548843388404967,-1.7889630984395162,3.071308214361237,-0.5824759267319514,0.5602461521060205,0.9999760324314529
BTBD18,109.13131653757777,-0.015689217826549633,0.2442118362791148,-0.06424429735100186,0.9487757060372698,0.9999760324314529
TMEM238,46.60534913201361,0.101576828025451,0.31368725054812513,0.32381560885231875,0.7460776382272544,0.9999760324314529
TWIST2,8.423455043692996,0.6000955735062854,0.633112850510313,0.9478493020992792,0.343206177485745,0.9999760324314529
PIRT,4.1897051238165455,-1.0578560937321961,1.5096071117856529,-0.7007492780561302,0.4834594971414363,0.9999760324314529
PRR23C,0.034393261281701004,0.15224220626323204,4.756614033205264,0.03200642414971034,0.9744669277929823,0.9999760324314529
ZNF892,9.305175535051747,-0.5984295363046913,0.41769744082667776,-1.4326866238881453,0.1519474138022645,0.9999760324314529
TRIM49D2,0.03697214376562223,-0.1100582961228238,4.775860771274962,-0.023044703644792955,0.9816146140534466,0.9999760324314529
TSPY4,0.011055051297817557,-0.0031941421936829157,4.778886125835465,-0.0006683863372292644,0.9994667049005806,0.9999760324314529
IFNA13,0.17552278161917978,-0.32378587302256345,4.55646905115563,-0.07106069840207596,0.9433494471934062,0.9999760324314529
H2BC15,2488.2323286184583,0.25202977155718487,0.2717731963423261,0.9273533039650004,0.35374312702154176,0.9999760324314529
POTEB,0.4992418529267191,0.8714737434738851,3.0524779276450853,0.285497148261513,0.7752632888930179,0.9999760324314529
RPS28,5488.566705090632,0.20051804475194934,0.20616377159404875,0.9726153300434558,0.33074452064239135,0.9999760324314529
CTXN2,0.27337562839157237,1.1932644730523034,2.740956590980382,0.4353459945257645,0.66331130419469,0.9999760324314529
UQCRHL,266.5033512613098,-0.06071114124441619,0.20731282268580023,-0.29284797948281743,0.7696383527453848,0.9999760324314529
PAGE2,2.3018786502470125,2.8695246186670227,1.9838594872646145,1.4464354139433442,0.1480551149259936,0.9999760324314529
TRIM26,483.70852736145497,-0.09168708962941008,0.1693745332246046,-0.5413274822598355,0.5882818811885493,0.9999760324314529
C16orf82,0.12858951120164525,0.3099415790010234,4.700464679386189,0.0659384976043469,0.9474267906053457,0.9999760324314529
TMEM229A,0.8229880973680952,-1.3303358912698497,1.8807122830236285,-0.7073574747600753,0.4793443567330328,0.9999760324314529
PRR20E,0.046798033423482134,0.1036730844044904,4.782136320304151,0.021679240711794813,0.9827038233935766,0.9999760324314529
ZNF879,119.29452899810295,0.2554233497683535,0.25171145044739585,1.0147466446773084,0.310226613175569,0.9999760324314529
H2BC12L,90.31611470912391,0.12048103536822198,0.4582286710007806,0.262927754182402,0.7926062639630921,0.9999760324314529
CCDC188,2.447463773080783,0.292193655486301,0.7118904613468074,0.4104474934718289,0.6814777128684562,0.9999760324314529
RBMY1A1,0.10797021210395337,-0.0031905574131504367,4.778885839816939,-0.000667636248300222,0.9994673033848228,0.9999760324314529
KBTBD13,0.6827184247122938,1.3490542991429293,1.9504391374237913,0.6916669550247068,0.48914650361062706,0.9999760324314529
ZNF736,1417.867780492597,0.24431020344187612,0.23057512672624364,1.059568770103897,0.2893408275785926,0.9999760324314529
PINLYP,20.184823603242805,-0.5682633040063023,0.3903947570815094,-1.4556120278215114,0.14549990116263609,0.9999760324314529
CLDN34,9.370428781791928,-1.4165596262400224,0.7861274582791679,-1.8019465053935018,0.07155382241251243,0.9999760324314529
C5orf58,19.684314542838997,-0.20196855904074348,0.37536498409948166,-0.5380591360306972,0.5905362229185467,0.9999760324314529
FAM133B,1671.156498411146,-0.003757315653662639,0.13639253636143814,-0.027547809828140517,0.9780228075713318,0.9999760324314529
OR10G8,1.1657656837661294,-3.5272770468390084,1.8186476010547543,-1.939505512114225,0.05243981399242047,0.9999760324314529
MCIDAS,6.180488054492366,0.40467707493781585,0.73257578739274,0.5524030167282407,0.580672264219881,0.9999760324314529
JRK,383.650700402621,-0.21730929162972756,0.21740525559604687,-0.9995585940824834,0.3175241696276281,0.9999760324314529
NPIPB2,12096.782502360631,-0.1599734419701895,0.22265288599228272,-0.7184880683546777,0.47245640219761953,0.9999760324314529
HLA-B,27240.466245225318,-0.2482869863644096,0.2530216341217454,-0.9812875773497785,0.3264509470336625,0.9999760324314529
FREY1,6.390757943705636,-0.42030579523891654,0.46115435739576943,-0.911421064331837,0.36207355905712213,0.9999760324314529
IQCM,0.13995232897477541,-0.0614948033259944,2.9637323379318876,-0.02074910832497981,0.9834457946601729,0.9999760324314529
IFNA17,0.18274233318976982,1.6770763685506453,4.704076535846829,0.3565155362100709,0.721454519239074,0.9999760324314529
HNRNPUL2-BSCL2,4934.094710972173,0.03759700298214186,0.12264391681316082,0.30655416068795477,0.7591827490737972,0.9999760324314529
APOC2,899.3924971522235,0.492113529199741,0.633722181088564,0.7765445867058376,0.43742750549921294,0.9999760324314529
SHISA8,0.2834805156551317,0.09592609702715037,2.100072853233089,0.04567750917758444,0.9635672901707991,0.9999760324314529
C19orf81,0.16673739046176644,-0.2260886295601749,3.5193849902238314,-0.06424094840098632,0.9487783726044865,0.9999760324314529
ANKRD65,2.689715186908527,0.06352263573264119,0.7636965946397809,0.0831778433719525,0.933710130107358,0.9999760324314529
BRD3OS,2.8768406423591273,0.22133431560120742,0.5793756935078467,0.3820220939217047,0.7024449767064889,0.9999760324314529
ZSCAN31,158.71369401709393,0.022407308081422203,0.23691617171786128,0.09457905688306756,0.9246491854391972,0.9999760324314529
C12orf75,1799.4714479752051,0.14607750724930615,0.27044590470701424,0.5401357709873931,0.5891034033029452,0.9999760324314529
SMIM1,2.6211454240788914,0.05314918273168827,0.6515857391538326,0.08156897786116264,0.9349894711433998,0.9999760324314529
HGH1,545.1913399027844,-0.055252524071918635,0.23294380590180527,-0.23719250167660474,0.8125074531536371,0.9999760324314529
PPP1R3E,10.693121332675975,-0.3621529552098493,0.33864005480526954,-1.0694333114790586,0.28487446381161063,0.9999760324314529
KDM4E,16.20063726675764,-0.9125074554024439,0.8826875224468842,-1.033783113726244,0.30123756757471354,0.9999760324314529
RAMACL,25.45560756511536,0.15333386686917433,0.4280688184585663,0.358199103175313,0.7201943183379502,0.9999760324314529
RPEL1,18.34633137018173,0.4178851885598947,0.4425760554779006,0.9442110195244424,0.34506182519969153,0.9999760324314529
SPAAR,6.228032357725125,-0.03498270256264723,0.8556328358552363,-0.040885180064040835,0.9673874321645276,0.9999760324314529
SMIM27,107.62596158818701,-0.2550421326251743,0.19404304476395687,-1.31435853800078,0.18872557643439825,0.9999760324314529
NFAM1,89.94134885280911,-0.22082139042080867,0.3141822093815644,-0.7028449855753228,0.48215235894883235,0.9999760324314529
NKX1-1,0.12107179474662084,-0.11005522345380037,4.775860525961277,-0.023044061453542684,0.9816151263118965,0.9999760324314529
RNF148,45.14007465829266,-0.17486451847082032,0.4437969434254914,-0.39401920419079706,0.6935668608957726,0.9999760324314529
ANKRD34C,0.7754807872754261,0.8361533358495665,2.0196282804712116,0.414013481557348,0.6788642335692219,0.9999760324314529
MFRP,0.36648432111341417,-0.43406831343845564,2.584493194259949,-0.16795103751965884,0.8666217982109989,0.9999760324314529
KIAA0040,89.09278135809666,-0.14583001356440797,0.29286625311354747,-0.4979406538447025,0.6185258719748115,0.9999760324314529
B3GALT4,39.88147387437003,-0.024898881942314707,0.30981366324889564,-0.08036728167896082,0.9359451481449502,0.9999760324314529
PNMA6A,23.172896018145355,0.18742108837144675,1.0807607383179074,0.17341589283040418,0.8623245336903997,0.9999760324314529
PATE3,0.8742977723127087,-2.3988368400736966,1.8827871940182561,-1.2740881432033135,0.2026321799834203,0.9999760324314529
OR5H14,0.26234575107484204,-0.6443988341233456,2.6904761855980004,-0.23951107152435844,0.8107093124301468,0.9999760324314529
ZBTB22,279.8680450909943,0.01678061606430816,0.1348323807653139,0.12445538652555659,0.9009547220706697,0.9999760324314529
USP17L4,164.54161446528036,-0.9064135569381232,0.8884638448100135,-1.0202030867468197,0.3076321540079682,0.9999760324314529
CLEC2L,3.4339294412219985,-3.7977187810549724,1.5200069476113849,-2.4984877779821324,0.01247244433154663,0.7975231178825007
ZBED5,1678.5951578006548,0.0025282460474772167,0.16478900122956486,0.015342322780117821,0.9877590777541658,0.9999760324314529
SLFN14,20.09596803107254,-0.9343129621171637,0.5490762106143198,-1.7016088915450038,0.08882870960288118,0.9999760324314529
PPIAL4G,1.545390069704063,2.208299324802452,1.5890002230846854,1.3897413560556569,0.16460743170854653,0.9999760324314529
CCDC200,2.4982830362701494,-0.46341602128342824,0.6457295968734549,-0.7176626617817008,0.47296531088243954,0.9999760324314529
SLC35G4,0.597302858534281,2.110525608787064,3.178569053843812,0.6639860808544732,0.5066992198057381,0.9999760324314529
TAS2R39,29.551270716025734,-0.12996962855421795,0.4338475730698635,-0.299574404979531,0.7645018098477916,0.9999760324314529
TSPY10,9.457353288857856,20.463428316681796,45.32196938374048,0.4515123370614863,0.6516203353959886,0.9999760324314529
UBE2L5,2.196404100552458,-0.20343127266063707,0.7382453233401551,-0.2755605301232687,0.7828856286518473,0.9999760324314529
CT47B1,5.103155603472912,-4.600902868812824,2.1449380395235145,-2.145005023005181,0.03195244538239778,0.9834725437173693
ZNF853,95.84916759598232,-0.21940450971060946,0.4187664854700972,-0.523930441721742,0.600326920700347,0.9999760324314529
IFNA4,0.7597874379102303,-1.9745117518174788,3.562198355026195,-0.5542958462802836,0.5793763925484107,0.9999760324314529
ARHGEF38,810.7306406878479,0.37229927694788856,0.2675464411326989,1.3915314117866882,0.16406434117803192,0.9999760324314529
CTAGE9,2356.7881680577207,-0.031167116223397563,0.5370027612262113,-0.05803902414250061,0.9537175441307211,0.9999760324314529
ZNF593OS,0.7328105595654806,-1.2016869168333497,1.3139963949975244,-0.9145283209362334,0.3604393034707598,0.9999760324314529
C3orf84,0.33490380905527933,0.9265917129303005,2.0100546918666304,0.46097835878775234,0.6448141316702184,0.9999760324314529
OR10G9,1.139332428565365,-3.212281690470989,2.249557928331533,-1.4279613118713934,0.15330299445406784,0.9999760324314529
USP17L8,0.526017801645253,1.747499683637326,4.027342365223149,0.4339088970253215,0.6643545987252526,0.9999760324314529
TAAR9,0.03793029893239851,-0.0031931179706741935,4.778886044115767,-0.000668172026115976,0.9994668758960709,0.9999760324314529
C4orf51,0.20580735628435498,-0.7621262237504832,2.908590116605943,-0.26202599651263836,0.7933013998769339,0.9999760324314529
B3GNT9,20.576868671767606,0.031202308747679975,0.31755155691252335,0.09825903248925133,0.921726608046593,0.9999760324314529
