,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
NNT,3023.4459941005452,-0.3211534742538264,0.14749560018656482,-2.177376639354696,0.029452477197429952,0.1796986850270004
MRPS30,1300.3014978818833,-0.20004486401746735,0.16603319185936258,-1.2048486316333313,0.2282617420796369,0.5156072066171375
HSPA9,32155.408808084107,-0.07300922851228021,0.18206170662040322,-0.40101364459086236,0.6884100781707176,0.858448510870519
MRPS27,1569.663207035262,-0.18852518853770775,0.14943741232297056,-1.2615662009073003,0.2071049246319565,0.49025587222481554
PFDN1,513.7813469268286,-0.16328916615030942,0.1420094611407683,-1.1498470935570089,0.2502068547761438,0.5367772413381202
HBEGF,333.79454321658994,-0.03803744243093577,0.3599130108244473,-0.10568509969618484,0.9158322028557229,0.96722542475513
SLC4A9,14.302359382291217,0.02516564371720625,0.62275735012629,0.040410030828384236,0.96776623333796,0.9867698363813391
LOX,412.89314369072446,0.8608450149436996,0.29690851176813293,2.8993611864383535,0.0037392387659391066,0.057270001632118164
GZMK,83.10750360196717,0.9038469303277977,0.5088191202194028,1.7763619612762567,0.07567327655147793,0.29505420490606915
CDH9,4.422583235173468,-1.4088702061019764,1.3542573137448293,-1.040326821057462,0.29818808736086366,
APBB3,382.70422055382176,0.31450055689592976,0.17300916793193555,1.8178259606430747,0.06909073743712826,0.280309474965849
TMCO6,188.82739693264242,0.0029130383846020244,0.16756144346819435,0.01738489669405935,0.9861295580281664,0.9948468933013976
SPARC,13181.463121241506,0.9491285902953671,0.2831721881582404,3.3517719253028524,0.0008029613950795475,0.02223445023892474
IK,5095.284734464748,-0.0010978601165339504,0.09358203789247543,-0.011731526062676446,0.9906398111855355,0.9968336190121979
HMGCR,4100.523492068393,-0.4367447697335444,0.19213433886279319,-2.2731218808597884,0.023018836189421858,0.15574342007870687
CERT1,1500.8467697648587,0.0563080729086828,0.10152316399211325,0.5546327625590654,0.5791458748181808,0.7948264024993645
FAF2,1326.3976540954939,0.036910524794781054,0.11425830141815564,0.3230445782639297,0.746661481839023,0.8895328913184924
HAND1,27.14448649543972,2.846532354753235,1.0550080552696637,2.698114332430999,0.006973348636568146,0.08176857414435602
PCDHB3,178.17864516870677,0.4305736155870387,0.498926511341832,0.8630000727542771,0.38813742694695785,0.659567998197351
PCDHB5,193.47814015618653,1.6693042355486187,0.5192556846602414,3.2148020423519776,0.0013053450675329721,0.029877688619443274
PCDHB6,81.571694825014,0.4644913935797702,0.6264755165557994,0.7414358283838831,0.4584292274213917,0.7128470973029082
PCDHB7,131.57060432373837,0.6062622534729969,0.43679398459736585,1.387982149140277,0.16514248088080719,0.4367038644931063
PDE8B,893.634884119645,0.5235721242352025,0.35726600099667255,1.4654966405271765,0.14278546826240807,0.4071982412330359
CLK4,874.1853119798722,0.30935604431381697,0.1476130849914475,2.095722369949389,0.036106826262115664,0.19846764597777705
PCDHB15,470.4384844573882,0.7595944749246963,0.3292187198223812,2.3072639227031493,0.02104011145447723,0.14977722486627634
HAVCR1,2002.5836334588814,-0.595640413432657,0.7980389695847561,-0.7463801094106804,0.45543783126638926,0.7110862073761008
GRM6,4.739785594979971,1.1615071614951715,0.785038282860201,1.4795548024274017,0.13899209595972253,
ITK,289.76715314418976,0.9084474730401908,0.3382737045885783,2.685539729270651,0.00724127651976643,0.08329308554581008
RNF130,2601.850536900212,0.13679614396126838,0.1504399165357251,0.9093074970483866,0.3631878343469419,0.6398532163540459
THG1L,453.4972143422358,-0.5610053788719862,0.1972648854562309,-2.8439191170516867,0.004456235855219247,0.06244219556187378
ARSB,822.3581690108982,0.3967175609150776,0.18777651386487265,2.1127112904043086,0.034625486345069026,0.19454880390902743
CLINT1,8044.008810437403,-0.3321588577190561,0.14473157479352391,-2.2949992646243134,0.02173316644008263,0.15196622326329784
THBS4,1040.517341770546,0.6320046946284282,0.7299844884981742,0.8657782522594094,0.3866117776120168,0.6583736889500627
CNOT6,2390.943802035665,-0.3495669584033857,0.11664648378808667,-2.996806650755534,0.002728236909407763,0.04833617942741561
BTNL8,433.6863755279186,0.6749134997550015,0.5162940537867591,1.3072269471338047,0.19113564619845835,0.4711902723949232
TTC1,1585.4102403018937,0.003922530188116448,0.12936189534855552,0.030322145308303478,0.975810135289488,0.99050607106192
MSH3,3478.257026073947,-0.044687062934050115,0.13945609519466146,-0.32043822015576406,0.7486361562225943,0.8903668664472908
RASGRF2,857.433293396884,0.5334762867605025,0.3077068788663028,1.7337158295778479,0.08296851644231325,0.30906861360745447
GABRG2,6.462909542955129,0.18745514778225789,1.0294647799137282,0.18208990869796157,0.855512168035987,
CCNG1,1716.7509762060583,-0.1672457012816237,0.16303671104652245,-1.025816211625492,0.3049782230503032,0.5906762136089205
POLR3G,121.27443938911725,-0.20899184967206538,0.2946529350634353,-0.7092814114581003,0.4781498613719294,0.725729517434065
DROSHA,7154.10339968744,-0.19628026507878163,0.12342699505914811,-1.5902539390570198,0.11177757659381869,0.35989089523731815
CDH6,403.53281997787917,0.2988577082263592,0.25589070456615387,1.1679115454117537,0.24284244657711174,0.5306085682625014
LMNB1,2169.5965228079403,-0.5839278480420135,0.2329712322622733,-2.5064375647231922,0.012195459380593436,0.11031632274655592
ARRDC3,2228.774297314268,0.017197669946433937,0.19949298839964216,0.08620688919643646,0.9313019543111223,0.9733959707043733
GOLPH3,3463.178397179431,-0.21065262585200542,0.15005876878870117,-1.4038008411799439,0.16037816342930722,0.4301828502213035
SUB1,3161.77958962835,-0.43390236032547574,0.1738267935883384,-2.4961765178333537,0.012554011273614793,0.11216668690362604
NPR3,294.5911041771093,1.6118558592049017,0.5567533824459275,2.8950984583581705,0.003790396237445954,0.05750582950661538
ARB2A,1087.192843696518,0.15567369549361598,0.142775076492161,1.0903422314199436,0.27556241871621767,0.5639789572355823
SLC27A6,29.952497640810737,1.9552871117039194,0.6871176061388566,2.845636750150139,0.004432272368382869,0.062360463827584554
TARS1,7847.757683494229,-0.27885504294535474,0.18594475158056734,-1.4996661135903622,0.13370091252768676,0.393288552397106
LNPEP,3869.23719146979,0.36510187446590386,0.1221147922288574,2.9898251293066953,0.002791372014091177,0.048853636830044365
PDE4D,1244.754320932067,0.4708200935681239,0.27410174362391065,1.717683686879885,0.08585432645865174,0.3134533972989861
RAD1,853.5103449305863,-0.2567853448088015,0.19743813232742735,-1.3005863749914022,0.19340007324931008,0.47396932696825356
BRIX1,2807.65761539225,-0.2789822266772323,0.18463266234957063,-1.5110123156271604,0.13078531311679106,0.38930813276768533
AGXT2,1.63021135390923,-0.37283609908526893,1.8069641171518729,-0.2063328737667083,0.836530901411707,
PRLR,975.0121677851278,-0.26504845324324966,0.2807028401361454,-0.9442314624059269,0.3450513807939468,0.6243491518894178
SLC12A7,1567.5178677052238,-0.10989224784578393,0.16043557559666935,-0.6849618448843917,0.49336799826228406,0.7366397374499843
RAD50,9110.780274828223,-0.09105461764049028,0.14835830696337013,-0.6137480233106987,0.5393818487292383,0.768210511826491
IL5,12.085542413178956,1.5668855772811934,0.5829645764396627,2.687788659219446,0.00719269041814237,0.08306804640005916
ST8SIA4,292.84246293148414,0.43431669568028447,0.23834968712698495,1.822182780751437,0.06842725640955682,0.27873755042308895
GNPDA1,370.1928312943404,-0.16767671829476227,0.13238457954886587,-1.2665879883152806,0.20530264963740508,0.48796348553524294
PCDH12,296.74208654061795,0.13262339659281316,0.2001944737010731,0.6624728152628434,0.5076682513663482,0.7474027249570225
SKP1,6499.602838931216,0.22496286825589867,0.10907935251161306,2.0623781043433325,0.03917175223977816,0.2065384100285773
NUP155,7876.163912539571,-0.2866989321705459,0.17306972599896223,-1.6565516037869326,0.09761016380390489,0.33638977034161216
PPP2CA,2767.0430907947743,-0.08181279780417197,0.12785664338691805,-0.6398791305399062,0.5222511826256664,0.7563950696422759
FGF1,12.493712763268416,0.6584685350739937,0.4283488468708933,1.5372249508412004,0.12423823231943404,0.3803265098004476
NR3C1,2706.4061786079737,0.8884730858978509,0.22597702543457635,3.9316965261810513,8.434850175942478e-05,0.006018369122655682
C5orf15,473.2161474215627,0.30206068122693597,0.16268513263822365,1.8567196419764624,0.0633510515123413,0.26637040215130714
PPWD1,1950.7339166868042,0.08763414089848078,0.13186006350236248,0.6645995654090571,0.5063066472996327,0.7466149321831191
LIFR,799.0093661703053,1.3731979247096857,0.3637768639415595,3.7748357876060226,0.0001601131013927403,0.008497266723873716
TRIM23,590.7945366505189,0.21349072695701046,0.15637597727833752,1.3652399215834345,0.17217765475015123,0.4455353493853366
TRAPPC13,1127.8724328544636,0.01778153581885836,0.15503119820373826,0.11469649996183538,0.9086856882463064,0.9633649676126671
C9,4.2977783827280325,-0.05692861040140513,0.9025762391783071,-0.06307346452332065,0.9497080044576793,
SEC24A,5081.430048213874,0.10947086121210388,0.15128400242013554,0.7236116143205209,0.46930420902392866,0.7202819153808145
TXNDC15,1096.2450534046359,0.27802474759702306,0.15012921505591997,1.8519030256267224,0.06403974940425583,0.26779924183905246
TTC33,283.2115545367552,0.29701261562667847,0.16686599973974695,1.7799468800709257,0.07508465447935073,0.2939348351803096
RARS1,4633.817802110825,-0.3068806274589441,0.12376372019929387,-2.479568543712013,0.013154144485447673,0.1155565693316726
WWC1,1204.9605473181418,-0.37943832279028583,0.207900441096535,-1.8250962854576156,0.06798650064575795,0.27765101074616133
MACROH2A1,5662.733573034519,-0.16406256377933998,0.155764914337212,-1.0532703367599494,0.2922171099861577,0.5783428175634567
TCERG1,7517.757956172669,-0.003904832826095019,0.13183028076632675,-0.02962015102597298,0.9763699941690244,0.990693423295527
